,price,year,developer,item_id
23633,0.99,2015.0,WhackAKey Games,399230.0
23634,0.99,2015.0,LightsoutGames,387840.0
23635,9.99,2015.0,League of Geeks,398911.0
23636,12.99,2015.0,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",365820.0
23637,14.99,2015.0,"Moss Co., Ltd.",323460.0
23638,1.99,2015.0,Plain Concepts Corp,363253.0
23639,2.99,2010.0,Baller Industries,395910.0
23640,2.99,2015.0,"ApathyWorks, LLC",305820.0
23641,2.99,2015.0,"Buff Studio Co.,Ltd.",385440.0
23642,2.99,2015.0,Rhema Group,397800.0
23643,19.99,2015.0,Aerosoft GmbH,379547.0
23644,12.99,2015.0,Speelbaars,360840.0
23645,19.99,2015.0,Grey Dog Software,398640.0
23646,2.99,2015.0,storm_sharks,385830.0
23647,6.99,2015.0,"ZXDigital Ltd,Polyquest Games",397830.0
23648,29.99,2015.0,HB Studios,365750.0
23649,0.99,2015.0,Cleverweek,399460.0
23650,1.99,2015.0,NLB project,392820.0
23651,4.99,2015.0,Omega Point Games,389810.0
23652,4.99,2014.0,Clewcat Games,388620.0
23653,2.99,2015.0,Cleverweek,388050.0
23654,4.99,2015.0,Entity Medialab,397690.0
23655,6.99,2015.0,Choice of Games,397780.0
23656,0.0,2015.0,Choice of Games,397790.0
23657,11.99,2015.0,Rake in Grass,314410.0
23658,4.99,2015.0,DQ Team,350710.0
23659,6.99,2015.0,Warfare Studios,395400.0
23660,1.99,2015.0,Phanom Games,396530.0
23661,4.99,2015.0,Crank Goblin,398460.0
23662,2.99,2015.0,"dimecoin,Bestow",398900.0
23663,4.99,2015.0,Speelbaars,396780.0
23664,8.99,2015.0,Physmo,333290.0
23665,2.99,2015.0,Hörberg Productions,394550.0
23666,4.99,2015.0,Rodaja,377550.0
23667,6.99,2004.0,Enlight Software Limited,286750.0
23668,6.99,2004.0,Enlight Software Limited,294590.0
23669,9.99,1994.0,"Flashpoint Studios,Nightdive Studios",377070.0
23670,6.99,2004.0,Enlight Software Limited,294730.0
23671,14.99,2015.0,"Sledgehammer Games,Raven Software",318794.0
23672,2.99,2015.0,Ronimo Games,387982.0
23673,4.99,2015.0,"Lucas Molina,Morvan",395700.0
23674,4.99,2015.0,Chocoarts,368050.0
23675,3.99,2015.0,Skobbejak Games,378061.0
23676,1.99,2015.0,Fun Infused Games,360580.0
23677,19.99,2015.0,League of Geeks,290340.0
23678,2.99,2015.0,Ubisoft - San Francisco,369812.0
23679,2.99,2015.0,Ubisoft - San Francisco,369813.0
23680,2.99,2015.0,Ubisoft - San Francisco,369814.0
23681,1.99,2015.0,Myra D'Ann,398110.0
23682,14.99,2015.0,"INTI CREATES CO., LTD.",388800.0
23683,2.99,2015.0,"Jurlo,JetPackGone",385330.0
23684,9.99,2015.0,"INTI CREATES CO., LTD.",396990.0
23685,2.99,2015.0,Labyrinthine,397500.0
23686,9.99,2015.0,"INTI CREATES CO., LTD.",392670.0
23687,4.99,2015.0,Enitvare,340830.0
23688,0.0,2015.0,Shorebound Studios,398430.0
23689,6.99,2015.0,Warfare Studios,362140.0
23690,0.0,2015.0,TechSmith Corporation,253050.0
23691,9.99,2007.0,Studio Eres,298360.0
23692,9.99,2015.0,Vladimir Kudelka,368450.0
23693,9.99,2015.0,Markus Fick,376150.0
23694,2.99,2015.0,Tisnart,398920.0
23695,4.99,2015.0,TBDTS Games,397200.0
23696,0.99,2015.0,Razvan,399430.0
23697,5.99,2015.0,Ivanovich Games,385490.0
23698,3.99,2015.0,Xiotex Studios Ltd,346300.0
23699,19.99,2015.0,THE BROTHERHOOD,380150.0
23700,1.99,2015.0,"Bradley Elam,Colton Bone",398960.0
23701,3.99,2015.0,Garage Monkey Studio,365930.0
23702,4.99,2015.0,Ginger Labs LLC,366040.0
23703,0.99,,Bloodshadow Games,397700.0
23704,0.0,2015.0,Eforb,369400.0
23705,29.99,2015.0,5 Lives Studios,268870.0
23706,2.99,2015.0,SMG Studio,356890.0
23707,0.0,2015.0,Underdog Games,356520.0
23708,4.99,2015.0,Parabox Games,363240.0
23709,2.99,2015.0,Puzzle Lab,386050.0
23710,0.0,2015.0,Guru Games,397010.0
23711,12.99,2015.0,Crimson Owl Studios,347660.0
23712,1.99,2015.0,SimProse Studios,390880.0
23713,2.99,2015.0,Confused Genius,381910.0
23714,0.0,2015.0,"gord10,Aslan Game Studio",387970.0
23715,9.99,2015.0,Scorpius Games,293460.0
23716,19.99,2015.0,"GAME ARTS Co., Ltd.,SkyBox Labs",330390.0
23717,0.0,2015.0,Skatanic Studios,397050.0
23718,4.99,2015.0,NMS Software,396820.0
23719,0.0,2015.0,Leadwerks Software,355500.0
23720,6.99,2015.0,Messhof,337350.0
23721,5.99,2015.0,Sonic Sloth,385060.0
23722,4.99,2015.0,Zoo Corporation,393980.0
23723,14.99,2015.0,Capcom,363440.0
23724,0.99,2015.0,Gameware Studios,394770.0
23725,4.99,2015.0,Dingaling,379310.0
23726,4.99,2015.0,Might and Delight,367850.0
23727,14.99,2015.0,Obsidian Entertainment,373340.0
23728,19.99,2015.0,Shiro Games,359310.0
23729,6.99,2015.0,Shiro Games,396460.0
23730,8.99,2015.0,Funktronic Labs,325370.0
23731,0.99,2015.0,TRI.G,387040.0
23732,12.89,2015.0,"Pinokl Games,Kverta",356570.0
23733,1.99,2015.0,Lightning Man Media,378100.0
23734,9.99,2015.0,Neon Deity Games,332530.0
23735,29.99,2015.0,Longbow Games,308173.0
23736,2.99,2015.0,Ubisoft - San Francisco,369808.0
23737,9.99,2015.0,Skilltree Studios,310490.0
23738,4.99,2015.0,klobit LLC,364060.0
23739,0.0,2015.0,Hexdragonal Games,391210.0
23740,2.99,2015.0,Ubisoft - San Francisco,369809.0
23741,0.0,2015.0,WARTEAM,391460.0
23742,2.99,2015.0,Ubisoft - San Francisco,369810.0
23743,7.99,2015.0,Ubisoft - San Francisco,369811.0
23744,29.99,2015.0,"Idea Factory,Design Factory",359390.0
23745,4.99,2015.0,"mamoniem,Owlnight",354810.0
23746,18.99,2015.0,Seattletek,369080.0
23747,9.99,2015.0,MK-ULTRA Games,361680.0
23748,19.99,2015.0,Harebrained Schemes,346940.0
23749,3.99,2015.0,Maggie McLean,369380.0
23750,3.99,2015.0,The Light Sword Team,388440.0
23751,0.99,2015.0,The Light Sword Team,390630.0
23752,0.0,2015.0,The Light Sword Team,390640.0
23753,2.99,2015.0,Iced Lizard Games,387160.0
23754,2.99,2015.0,Fingertip Games UK,388010.0
23755,9.99,2015.0,BrainDead Games,378280.0
23756,7.99,2015.0,5 Lives Studios,394650.0
23757,3.99,2015.0,5 Lives Studios,395050.0
23758,10.99,2015.0,Roland Studios,394390.0
23759,0.0,2015.0,Rotten Mage,395970.0
23760,4.99,2015.0,Adam Mowery,365120.0
23761,19.99,2015.0,Alawar Entertainment,391000.0
23762,2.99,2015.0,Protomni Multimedia,373120.0
23763,16.99,2015.0,Vogelsap,290490.0
23764,11.99,2015.0,Gentlymad,388420.0
23765,0.99,2015.0,"Jsmael Stieger,Manuel Stieger,Andreas Stieger",391470.0
23766,9.99,2015.0,Harebrained Schemes,395260.0
23767,5.99,2015.0,Gentlymad,391080.0
23768,14.99,2015.0,FarSight Studios,394560.0
23769,9.99,2015.0,CAVYHOUSE,363980.0
23770,19.99,2015.0,FarSight Studios,394561.0
23771,0.0,2015.0,Gentlymad,396290.0
23772,9.99,2015.0,Bigosaur,363670.0
23773,14.99,2015.0,Evil Aliens,336220.0
23774,19.99,2015.0,Metalhead Software Inc.,314070.0
23775,9.99,2015.0,Reminisce,388720.0
23776,0.99,2013.0,Flump Studios,354920.0
23777,7.99,2015.0,Kinahmi Games,385680.0
23778,0.0,2015.0,David Newton,396190.0
23779,3.99,2015.0,Choice of Games,396230.0
23780,0.99,2015.0,Choice of Games,396250.0
23781,0.0,2015.0,Trazzy Entertainment,383370.0
23782,0.0,2015.0,Trazzy Entertainment,386910.0
23783,2.99,2015.0,Elev8 Games,381170.0
23784,24.99,2015.0,Creative Rail,325953.0
23785,19.99,2015.0,Dovetail Games,325963.0
23786,4.99,2015.0,Dovetail Games,275800.0
23787,7.99,2015.0,Funatics Software,384570.0
23788,9.99,2015.0,Stone Monkey Studios,308560.0
23789,0.0,2015.0,Stone Monkey Studios,387140.0
23790,9.99,2015.0,Reload Games Studio,393950.0
23791,9.99,2015.0,Red Katana,325790.0
23792,0.0,2005.0,,393970.0
23793,4.99,2015.0,Red Katana,392660.0
23794,9.99,2015.0,Webfoot,343990.0
23795,1.99,2014.0,Erdem Sen,395060.0
23796,7.99,2015.0,BurstRay Games,352010.0
23797,2.99,2015.0,BurstRay Games,394050.0
23798,0.0,2015.0,SoftStar,335820.0
23799,2.99,2015.0,VoidDev,391170.0
23800,0.0,2015.0,SoftStar,372910.0
23801,4.99,2015.0,ZigZag Soft,391340.0
23802,7.99,2015.0,Jaybot7,392920.0
23803,9.99,2015.0,Yal,377200.0
23804,24.99,2015.0,"Robert Bonner,Jack Hanley,Ben Rawles,Boris Blosse",384920.0
23805,14.99,2015.0,BattleByte,383590.0
23806,8.99,2015.0,Sergey Bobrov,373730.0
23807,0.0,2015.0,Killmonday Games HB,393500.0
23808,6.99,2015.0,Homemade Games,370160.0
23809,14.99,2015.0,iEntertainment Network Inc,348810.0
23810,0.99,2015.0,Black Lime Studio,389630.0
23811,9.99,2015.0,Pixelz Games,315130.0
23812,0.99,2015.0,Zero Dollarz,337700.0
23813,6.49,2015.0,Smoking WOLF,352840.0
23814,0.0,2015.0,Kenny Sun,390800.0
23815,0.0,2015.0,Crafty Studios,387910.0
23816,4.99,2015.0,Michael Flynn,363510.0
23817,0.0,2015.0,AuraLab,394710.0
23818,3.99,2015.0,Bithell Games,395440.0
23819,19.99,2015.0,Bithell Games,365770.0
23820,10.99,2015.0,Bithell Games,395441.0
23821,0.0,2015.0,Marxnet,372800.0
23822,1.87,2015.0,"Edmund McMillen,James Id",384360.0
23823,39.99,2015.0,"Byzantine Games,The Lordz Games Studio",377520.0
23824,0.0,2015.0,Skobbejak Games,378380.0
23825,4.99,2015.0,A Stranger Gravity,356250.0
23826,4.99,2015.0,NAMI TENTOU,363580.0
23827,4.99,2015.0,A Stranger Gravity,393640.0
23828,3.99,2015.0,Craze Creative Studios,349460.0
23829,0.99,2015.0,Walter Machado,357070.0
23830,0.0,2015.0,Skilltree Studios,380050.0
23831,39.99,2015.0,Chicago &amp; Southwest Productions,258648.0
23832,2.99,2015.0,Ubisoft - San Francisco,369801.0
23833,3.99,2015.0,Stardock Entertainment,389930.0
23834,14.99,2015.0,"Tiger and Squid,Team17 Digital Ltd",356050.0
23835,0.0,2015.0,Really Slick,392320.0
23836,10.99,2015.0,DDD Wares,376130.0
23837,0.0,2015.0,Space Wedgie,391450.0
23838,19.99,2015.0,Digital Train Model,325955.0
23839,9.99,2015.0,Ubisoft - San Francisco,369802.0
23840,39.99,2015.0,Milepost Simulations,277761.0
23841,3.99,2015.0,Realmforge Studios,382410.0
23842,4.99,2006.0,Trickster Games,372560.0
23843,9.99,2015.0,OMNIDREAM CREATIONS,360390.0
23844,3.99,2015.0,Bread Vision Studios LLC.,372830.0
23845,9.99,2015.0,Tiger Style,278420.0
23846,4.99,2015.0,Tiger Style,391930.0
23847,1.99,2014.0,,387660.0
23848,4.99,2010.0,Vertigo Gaming Inc.,386700.0
23849,1.99,2014.0,,387670.0
23850,7.99,2014.0,TaxSoft,352750.0
23851,0.99,2015.0,Winged Cloud,393025.0
23852,0.99,2015.0,Winged Cloud,393024.0
23853,0.99,2015.0,Winged Cloud,393040.0
23854,0.99,2015.0,Winged Cloud,393021.0
23855,1.99,2015.0,Winged Cloud,393042.0
23856,0.99,2015.0,Winged Cloud,393026.0
23857,0.99,2015.0,Winged Cloud,393041.0
23858,1.99,2015.0,Winged Cloud,393043.0
23859,4.99,2015.0,"Colin Sanders,Jason RT Bond",393350.0
23860,4.99,2008.0,1C Company,389250.0
23861,0.0,2015.0,TernGame,387450.0
23862,7.99,2015.0,David Newton,340250.0
23863,2.99,2015.0,Serious Games Interactive,368770.0
23864,7.99,2015.0,Full Control,355900.0
23865,4.99,2015.0,Great Northerner,326001.0
23866,4.99,2015.0,"Signal Studios,Krome Studios",391431.0
23867,4.99,2015.0,"Signal Studios,Krome Studios",391430.0
23868,14.99,2015.0,"Signal Studios,Krome Studios",391621.0
23869,4.99,2015.0,"Signal Studios,Krome Studios",391432.0
23870,2.99,2015.0,Kristen Cheely,370200.0
23871,14.99,2015.0,,389090.0
23872,4.99,2015.0,United Independent Entertainment GmbH,389680.0
23873,9.99,2015.0,Pwnee Studios,354560.0
23874,4.99,2015.0,United Independent Entertainment GmbH,389690.0
23875,3.99,2015.0,Jon Harwood Creations LLC,367350.0
23876,0.99,2015.0,,367415.0
23877,2.99,2015.0,"Jetdogs Studios,Zoom Out Games",360650.0
23878,0.0,2015.0,ACQUIRE Corp.,375980.0
23879,0.99,2015.0,Kazakov Oleg,378270.0
23880,9.99,2015.0,Warfare Studios,370700.0
23881,0.99,2015.0,Wulo Games,377310.0
23882,9.99,2015.0,Lost Spell,352580.0
23883,14.99,2015.0,Fastermind Games,334260.0
23884,0.99,2015.0,,367411.0
23885,0.99,2015.0,,367414.0
23886,0.99,2015.0,,367410.0
23887,0.99,2015.0,,367413.0
23888,0.99,2015.0,,367412.0
23889,7.99,2015.0,Bacon Bandit Games,373970.0
23890,8.99,2015.0,HyperSloth,229580.0
23891,3.99,2015.0,"HyperSloth,Norman Legies",384710.0
23892,0.99,2015.0,Herrero Games,386420.0
23893,7.99,2015.0,Nordic Legacy,321390.0
23894,9.99,2015.0,Chasing Carrots,320340.0
23895,1.99,2014.0,,387560.0
23896,2.99,2015.0,Access Games,384226.0
23897,2.99,2015.0,Access Games,384227.0
23898,3.99,2015.0,Jardel Elias,386630.0
23899,2.99,2015.0,Anarchy Interactive,355190.0
23900,5.99,2015.0,Aldorlea Games,372270.0
23901,19.99,2015.0,Wild Wolf Std,392090.0
23902,2.99,2015.0,Access Games,384225.0
23903,3.99,2015.0,Andrii Vintsevych,365020.0
23904,1.99,2015.0,,387610.0
23905,0.0,2015.0,EpicHouse Studios LLC,366600.0
23906,0.99,2015.0,Black Lime Studio,389620.0
23907,0.0,,Jamhammer Games Inc.,349710.0
23908,1.99,2015.0,Synter Games,365150.0
23909,5.99,2015.0,InvertMouse,360550.0
23910,0.0,2015.0,InvertMouse,360560.0
23911,2.99,2015.0,InvertMouse,373690.0
23912,2.99,2015.0,InvertMouse,372660.0
23913,2.99,2015.0,,390760.0
23914,9.99,2015.0,Vertigo Games,362410.0
23915,4.99,2011.0,WRF Studios,384910.0
23916,0.0,2014.0,David Szymanski,391270.0
23917,9.99,2015.0,Q-Games Ltd.,226100.0
23918,0.99,2015.0,Adam Tarnowski,385690.0
23919,4.99,2015.0,Great Northerner,275139.0
23920,4.99,2015.0,Great Northerner,275138.0
23921,1.99,2014.0,,387600.0
23922,5.99,2015.0,iconical Ltd.,336680.0
23923,14.99,2014.0,roseVeRte,356560.0
23924,3.99,2015.0,GG-Works,386460.0
23925,14.99,2015.0,Digitalmindsoft,374390.0
23926,1.99,2015.0,,387570.0
23927,0.99,2015.0,quad games,391070.0
23928,0.0,2017.0,Galaxy Gate,371310.0
23929,1.99,2014.0,,387580.0
23930,4.99,2015.0,"Machineman1357,Phanom Games",391410.0
23931,3.99,2016.0,JhonGames,364850.0
23932,1.99,2015.0,Russpuppy,391160.0
23933,1.99,2015.0,Flippfly LLC,378731.0
23934,0.0,2015.0,Never Don't Play,320290.0
23935,2.99,2015.0,Never Don't Play,282780.0
23936,4.99,2015.0,Urbanscan,379380.0
23937,17.99,2015.0,Wild Wolf Std,390690.0
23938,1.99,2015.0,Animation Catalyst,382320.0
23939,19.99,2015.0,"Kaiko,Neon Studios",313810.0
23940,12.99,2015.0,Evergreen,388300.0
23941,9.99,2015.0,Individual Software,387810.0
23942,4.99,2015.0,Zoo Corporation,383700.0
23943,19.99,2015.0,"DONTNOD ENTERTAINMENT,Feral Interactive (Mac),Feral Interactive (Linux)",329920.0
23944,0.0,2014.0,"Sports Mogul, Inc.",388350.0
23945,9.99,2015.0,Lag Studios,390580.0
23946,4.99,2000.0,"Infogrames Entertainment SA,Gremlin Interactive",389900.0
23947,0.0,2015.0,Wicked Witch Software,386780.0
23948,3.99,2011.0,Orator Games,377890.0
23949,9.99,2015.0,Subworld,375480.0
23950,99.99,2015.0,Virtual Racing Industries Ltd.,381792.0
23951,19.99,2015.0,Just Flight,379232.0
23952,19.99,2015.0,KC Flight Shop,379240.0
23953,1.99,2015.0,SCS Software,266931.0
23954,0.0,2015.0,Lag Studios,356670.0
23955,11.99,2015.0,Ubisoft - San Francisco,369793.0
23956,3.99,2015.0,2DEngine,390910.0
23957,12.99,2015.0,Denneko Yuugi,383960.0
23958,9.99,2014.0,Vision Riders Entertainment,358030.0
23959,14.99,2017.0,Sunside Inc,299580.0
23960,14.99,2015.0,Wild Wolf Std,391010.0
23961,3.99,2015.0,weltenbauer. Software Entwicklung GmbH,359781.0
23962,11.99,2015.0,"Funselektor Labs Inc.,FlippFly",320140.0
23963,0.0,2015.0,Freakinware Studios,389570.0
23964,3.99,2013.0,Rainbow Games,389400.0
23965,0.0,2015.0,Flatline games,386110.0
23966,9.99,2015.0,Game Studio 78,379990.0
23967,4.99,2015.0,Radiangames,387280.0
23968,0.0,2015.0,La Moustache Studio,301500.0
23969,0.0,2015.0,Stainless Games Ltd.,316010.0
23970,1.99,2014.0,,387520.0
23971,1.99,2013.0,,387530.0
23972,19.99,2015.0,Frontwing,377710.0
23973,14.99,2015.0,Individual Software,376990.0
23974,1.99,2014.0,,387540.0
23975,14.99,2015.0,Size Five Games,369110.0
23976,0.0,2015.0,"Toyman Interactive,Alawar Entertainment",366680.0
23977,3.99,2015.0,Candlelight Studios,385580.0
23978,6.99,2015.0,Puny Human,356790.0
23979,9.99,2015.0,"Argonauts Interactive,Collectif Nemoïd",341030.0
23980,3.99,2015.0,"Upper One Games,E-Line Media",355740.0
23981,24.99,2015.0,The Odd Gentlemen,345390.0
23982,11.99,2015.0,"A Sharp, LLC",352220.0
23983,19.99,2015.0,Goatee Games,387430.0
23984,19.99,2015.0,Tangrin Entertainment,314560.0
23985,24.99,2015.0,The Odd Gentlemen,385721.0
23986,6.99,2015.0,A Crowd of Monsters,383750.0
23987,9.99,2011.0,Big Fat Simulations Inc.,387850.0
23988,0.0,2015.0,Kronosaur Productions,383320.0
23989,3.99,2015.0,Acquire Corp.,333814.0
23990,1.99,2015.0,HCP Games,380790.0
23991,2.99,2015.0,RosePortal Games,333410.0
23992,12.99,2015.0,ZeroBit Games,343280.0
23993,8.99,2015.0,Kronosaur Productions,364510.0
23994,20.99,2015.0,"KOEI TECMO GAMES CO., LTD.",344120.0
23995,4.99,2015.0,Appsolutely Studios,385700.0
23996,1.99,2014.0,,387510.0
23997,0.99,2015.0,KITATUS STUDIOS,364690.0
23998,42.99,2015.0,"KOEI TECMO GAMES CO., LTD.",388700.0
23999,1.99,2014.0,,382770.0
24000,0.99,2015.0,Studio Nyx,388810.0
24001,1.99,2015.0,Tchagata Games,386090.0
24002,2.99,2015.0,Roppy Chop Studios,375790.0
24003,2.99,2015.0,Great War Team,364020.0
24004,1.99,2014.0,,387470.0
24005,0.99,2015.0,Krutovig,389270.0
24006,1.99,2014.0,,387490.0
24007,4.99,2015.0,"SmiteWorks USA, LLC",389912.0
24008,4.99,2015.0,"SmiteWorks USA, LLC",389914.0
24009,4.99,2015.0,"SmiteWorks USA, LLC",389913.0
24010,4.99,2015.0,"SmiteWorks USA, LLC",389911.0
24011,4.99,2015.0,"SmiteWorks USA, LLC",389915.0
24012,4.99,2015.0,"SmiteWorks USA, LLC",389917.0
24013,4.99,2015.0,"SmiteWorks USA, LLC",389921.0
24014,4.99,2015.0,"SmiteWorks USA, LLC",389920.0
24015,14.99,2015.0,Individual Software,387790.0
24016,14.99,2015.0,Individual Software,387780.0
24017,4.99,2015.0,"SmiteWorks USA, LLC",389922.0
24018,4.99,2015.0,A Crowd of Monsters,378660.0
24019,3.99,2015.0,"AndrewMD5,Codeusa",388080.0
24020,14.99,2015.0,Individual Software,387770.0
24021,14.99,2015.0,Individual Software,387800.0
24022,3.99,2015.0,Haemimont Games,306392.0
24023,4.99,2015.0,"SmiteWorks USA, LLC",389910.0
24024,0.0,2015.0,Haemimont Games,306401.0
24025,4.99,2015.0,"SmiteWorks USA, LLC",389916.0
24026,24.99,2015.0,ACQUIRE Corp.,312780.0
24027,4.99,2015.0,Ragiva Games e.K.,385980.0
24028,1.99,2015.0,Stereo7 Games,375850.0
24029,1.99,2015.0,"Sledgehammer Games,Raven Software",343596.0
24030,1.99,2015.0,"Sledgehammer Games,Raven Software",343599.0
24031,1.99,2015.0,"Sledgehammer Games,Raven Software",343597.0
24032,1.99,2015.0,"Sledgehammer Games,Raven Software",343598.0
24033,0.99,2015.0,Acquire Corp.,333812.0
24034,9.99,2015.0,Bits &amp; Beasts,327060.0
24035,0.99,2015.0,Acquire Corp.,333810.0
24036,9.99,2015.0,bitHuffel,327500.0
24037,9.99,2015.0,Tap It Games,369420.0
24038,7.99,2015.0,Gamesare,384210.0
24039,5.99,1996.0,Looking Glass Studios,368600.0
24040,0.0,2015.0,Proton Studio Inc,385770.0
24041,4.99,2015.0,Somi,382920.0
24042,39.99,2015.0,Individual Software,373000.0
24043,6.99,2015.0,"A Crowd of Monsters,Sonotrigger",389990.0
24044,2.99,2015.0,Chris Hopkin,388280.0
24045,4.99,2015.0,Paleozoic,295910.0
24046,14.99,2015.0,Croteam,358470.0
24047,16.99,2015.0,SIM720,352200.0
24048,12.99,2015.0,Aniode,378530.0
24049,2.99,2015.0,A Crowd of Monsters,389970.0
24050,16.99,2015.0,SIM720,352186.0
24051,19.99,2015.0,Alabeo,379231.0
24052,5.49,2015.0,Slightly Mad Studios,334773.0
24053,11.99,2014.0,MDNA Games,337130.0
24054,4.99,2015.0,Yang Sun,368710.0
24055,2.99,2015.0,Sometimes You,375010.0
24056,1.99,2015.0,Recotechnology S.L.,372150.0
24057,0.0,2015.0,Alice &amp; Smith,383430.0
24058,4.99,2015.0,Studio Paint,361500.0
24059,1.99,2015.0,"DQ Team,Hidden Hallow Studio",385150.0
24060,4.99,2015.0,Displace Media,383530.0
24061,0.0,2015.0,GAME FREAK,374360.0
24062,5.99,2015.0,Frozen Orb,284220.0
24063,1.99,2015.0,Play sp. z o. o.,387960.0
24064,6.99,2015.0,Choice of Games,386520.0
24065,9.99,2015.0,Studio Paint,296550.0
24066,0.0,2015.0,Choice of Games,386530.0
24067,12.99,2015.0,Hesketh Studios,331500.0
24068,24.99,2015.0,KADOKAWA,383730.0
24069,1.99,2013.0,,382720.0
24070,4.99,2015.0,Critical Games,387170.0
24071,59.99,2015.0,SoftWeir Inc.,347400.0
24072,4.99,2015.0,Konsordo,386880.0
24073,4.99,2015.0,"LearnDistrict Inc.,The Negatives",356730.0
24074,4.99,2015.0,PillowPigGames,362810.0
24075,19.99,2015.0,Alabeo,364329.0
24076,2.99,2015.0,Reventador Games,381800.0
24077,2.99,2015.0,Creobit,363351.0
24078,14.99,2015.0,Paradox Development Studio,354330.0
24079,24.99,2015.0,Carenado,364322.0
24080,2.99,2015.0,,373940.0
24081,5.99,2015.0,Paradox Development Studio,354331.0
24082,14.99,2015.0,Gambrinous,317820.0
24083,7.99,2015.0,Gato Salvaje S.L.,368890.0
24084,3.99,2015.0,NetherRealm Studios,354427.0
24085,4.99,2015.0,NetherRealm Studios,351550.0
24086,2.99,2015.0,Ubisoft - San Francisco,369779.0
24087,2.99,2015.0,Ubisoft - San Francisco,369778.0
24088,2.99,2015.0,Ubisoft - San Francisco,369780.0
24089,7.99,2015.0,Ubisoft - San Francisco,369781.0
24090,6.99,2015.0,FIVE-BN GAMES,372940.0
24091,3.99,2015.0,Real Dynamics,385270.0
24092,2.99,2015.0,"Roope Mäkinen,Arvi Teikari",384720.0
24093,9.99,2015.0,Eclipse Games,385860.0
24094,7.99,2015.0,Gambrinous,376820.0
24095,1.99,2014.0,,382780.0
24096,9.99,2015.0,MachineSpirit,369060.0
24097,2.99,2015.0,AOS GAME,376120.0
24098,3.99,2015.0,Mango Protocol,384680.0
24099,9.99,2015.0,Duckbridge,358810.0
24100,19.99,2015.0,GameUS Inc.,369511.0
24101,3.99,2015.0,Duckbridge,386500.0
24102,4.99,2015.0,Stroboskop,386890.0
24103,0.0,2015.0,Wild Wolf Std,378480.0
24104,0.0,2015.0,ISOTX,323900.0
24105,19.99,2015.0,Dovetail Games,325951.0
24106,19.99,2015.0,Wild Wolf Std,382151.0
24107,1.99,2015.0,Blaze Epic,387880.0
24108,19.99,2015.0,Studio Nyx,312440.0
24109,8.99,2015.0,Astronomic Games,385070.0
24110,0.0,2015.0,OVERKILL - a Starbreeze Studio.,384021.0
24111,0.0,2015.0,"Good Morning, Commander",387080.0
24112,5.99,2014.0,,382710.0
24113,0.99,2015.0,WnMStudio,381130.0
24114,9.99,2015.0,DSK Studios Pvt. Ltd,352850.0
24115,9.99,2015.0,Freehold Games,333640.0
24116,14.99,2015.0,Axis Games,370090.0
24117,14.99,2015.0,Orphic Software,293160.0
24118,0.0,2015.0,,379650.0
24119,2.99,2015.0,SEEP,383630.0
24120,0.0,2015.0,Black Shell Games,384150.0
24121,9.99,2015.0,Virtual Racing Industries Ltd.,381791.0
24122,2.99,2014.0,Midian Design,364350.0
24123,0.0,2015.0,RadLabGaming,384930.0
24124,9.99,2015.0,Baggy Cat Ltd,373390.0
24125,11.99,2015.0,"Chu-3,Bakufu Narayama",365350.0
24126,2.99,2011.0,Blazing Bit Games,374630.0
24127,4.99,2015.0,ODD Games,324760.0
24128,4.99,2015.0,"Mack Media,Caipirinha Games,DevQ1",368880.0
24129,2.99,2015.0,Ubisoft - San Francisco,369774.0
24130,2.99,2015.0,Ubisoft - San Francisco,369772.0
24131,2.99,2015.0,Ubisoft - San Francisco,369776.0
24132,2.99,2015.0,Ubisoft - San Francisco,369775.0
24133,11.99,2015.0,Ubisoft - San Francisco,369777.0
24134,12.99,2014.0,stage-nana,348950.0
24135,19.99,2015.0,Yatagarasu Dev Team,385660.0
24136,2.99,2015.0,Yatagarasu Dev Team,385640.0
24137,29.99,2015.0,Yatagarasu Dev Team,382510.0
24138,14.99,2015.0,Moment Studio,350150.0
24139,9.99,2015.0,Yatagarasu Dev Team,385650.0
24140,0.0,2015.0,Moment Studio,382060.0
24141,1.99,2015.0,"Bimboosoft Co.,Ltd.",370510.0
24142,14.99,2015.0,"Arc System Works,DotEmu",356910.0
24143,0.0,2014.0,Gneu LLC,385820.0
24144,0.0,2015.0,"Arc System Works,DotEmu",383990.0
24145,1.99,2015.0,Rogue Rocket Games,375170.0
24146,9.99,2015.0,Childish Things,351050.0
24147,9.99,2015.0,First Class Simulations,364327.0
24148,6.99,2015.0,Evan Todd,386000.0
24149,19.99,2015.0,SIM720,352188.0
24150,4.99,2015.0,"Artur Games,Music by Darkman007",341550.0
24151,0.0,2015.0,"Artur Games,Music by Darkman007",381770.0
24152,4.99,2015.0,"Cole Neumann,Albin Bernhardsson",379320.0
24153,19.99,2015.0,GameUS Inc.,369510.0
24154,9.99,2015.0,Team Replay,333490.0
24155,0.0,2015.0,Question,377020.0
24156,2.99,2015.0,"Neko Entertainment,Team Replay",385540.0
24157,0.0,2015.0,Stardock Entertainment,373980.0
24158,19.99,2015.0,Question,323380.0
24159,3.99,2015.0,,367950.0
24160,79.99,2010.0,2by3 Games,370540.0
24161,4.99,2015.0,Bento-Studio,370920.0
24162,14.99,2013.0,2by3 Games,381200.0
24163,14.99,2012.0,2by3 Games,381201.0
